ID_REF,GSM2407549,GSM2407550,GSM2407551,GSM2407552,GSM2407553,GSM2407554,GSM2407555,GSM2407556,GSM2407557,GSM2407558,GSM2407559,GSM2407560,GSM2407561,GSM2407562,GSM2407563,GSM2407564,GSM2407565,GSM2407566,GSM2407567,GSM2407568,GSM2407569,GSM2407570,GSM2407571,GSM2407572,GSM2407573
20500154,5.30291,5.02447,4.98556,4.75071,5.39892,5.35734,5.97542,5.81516,4.92639,5.00534,6.38975,6.23428,5.78578,6.10222,7.08097,5.52995,5.73457,6.3367,5.70271,3.53844,4.79165,5.58774,1.15693,2.0198,4.92769
20500155,1.20728,1.85153,1.44992,1.19483,1.23778,1.22742,1.58311,1.58953,0.905027,1.80379,1.50493,1.122,0.996114,2.25507,1.10891,1.44795,1.51824,1.5693,1.30794,1.18313,1.69453,1.17024,1.62122,1.02011,0.965097
20500156,5.33301,3.00585,5.58025,3.73709,2.40985,3.66124,5.17892,3.68408,2.13035,2.79118,3.29821,2.02633,2.17215,2.60134,3.26689,1.42647,1.67392,1.1127,1.17388,1.14007,2.92441,4.04795,2.9995,4.29804,1.98561
20500157,9.01479,7.76242,9.69394,8.89874,8.20596,9.03236,9.26446,9.9781,7.69246,7.74643,8.34226,8.86444,8.23785,7.46824,9.21403,7.54612,6.24724,7.23693,6.84223,5.83637,7.22528,7.2354,6.81842,9.45172,6.73795
20500158,6.91482,6.64917,6.71547,6.92021,6.1939,6.57012,7.63336,6.81118,6.20482,6.16777,6.30923,6.60343,6.53946,5.9332,6.4409,6.72933,4.69012,5.83535,5.68511,4.44247,5.56001,5.72621,7.17491,7.57493,5.5275
20500159,6.13433,6.20083,6.19298,6.65212,4.88801,6.30365,6.81878,6.2691,5.87387,5.02453,5.82931,5.95784,5.76621,5.76925,5.42327,6.31398,2.53596,4.17335,3.98597,1.15426,4.29073,4.39322,6.64066,6.92279,4.08122
20500160,1.12421,0.882738,0.900525,0.836162,0.241869,0.494704,0.938349,0.354048,0.949724,0.775335,0.911239,0.940871,0.816882,1.33457,1.21326,0.748223,0.833871,0.957358,0.890409,0.832593,0.074313,0.891957,1.44807,1.51348,0.584878
20500161,7.25808,8.31005,8.32956,7.76387,9.85274,8.09588,8.77587,8.79134,7.8357,7.62483,8.59547,8.62418,8.48228,8.15877,9.01397,7.25203,7.86934,8.68434,8.90084,8.15138,8.33015,9.32289,7.44363,9.10159,8.89873
20500162,7.15015,6.57263,7.92319,7.77307,7.61212,7.92297,8.34778,8.09311,7.065,5.85272,8.23807,7.99585,7.75229,6.47118,10.1713,7.63381,6.26899,6.95135,7.21947,5.66956,7.23965,7.69413,5.88256,6.65522,7.35466
20500163,5.86199,5.11834,6.14984,6.53525,5.64095,6.3155,7.35722,6.06342,5.42863,3.92396,6.38581,6.09623,5.81804,4.82395,7.73726,6.02653,3.6233,4.86691,4.58443,4.00882,4.99269,5.1227,6.04826,6.31374,4.95733
20500164,6.16135,4.73552,5.42901,5.87351,7.12506,5.86236,7.22368,7.25983,6.99706,7.06689,8.83775,7.01133,6.19014,5.09817,6.30226,6.79435,6.24924,7.85565,8.28991,6.6693,7.0592,7.604,11.2636,11.2105,7.58597
20500165,1.05259,0.95796,1.10328,1.36523,2.68318,0.695923,1.42687,1.72067,0.812051,1.87337,1.10255,1.07422,0.592401,1.48269,2.53734,2.02853,1.31398,1.33208,1.05545,1.48062,1.78752,1.05237,4.30512,4.13202,2.01656
20500166,0.929158,1.04348,1.54503,1.03198,0.586102,0.199813,0.37442,0.73161,0.919642,0.230722,0.540427,0.586102,0.278795,0.45639,0.493293,0.251948,0.787209,0.520511,0.414615,0.516773,0.097589,0.36569,0.498716,0.309965,0.441661
20500167,0.343117,0.560305,0.171046,0.436587,0.322842,0.435681,0.455307,0.318898,1.39032,3.34559,0.260014,0.878956,0.953093,0.898189,0.464022,0.504101,0.504949,0.925211,0.506326,0.79989,0.531987,1.2674,0.946566,0.803526,0.723481
20500168,1.21489,1.03929,0.472737,0.819646,1.09217,0.938801,1.00382,1.11606,1.24943,1.03737,0.94748,1.29931,1.04857,1.03925,1.31411,1.05588,1.03745,1.23194,0.91412,1.20191,1.04359,0.966485,1.12759,0.908076,0.642336
20500169,0.622902,0.569743,1.32971,1.46095,0.821538,0.821391,0.849004,0.93333,-0.0523991,0.878625,1.61169,0.803936,0.830781,1.43454,0.971793,1.30984,0.713847,0.738059,0.833844,1.8395,0.821538,0.877469,0.711029,0.962995,0.765855
20500170,4.92124,4.34217,3.96718,2.69308,0.920132,2.94136,3.40611,2.58547,1.37436,1.9278,4.6405,3.81185,4.46152,6.14692,2.06377,4.54854,2.51317,2.19873,2.28722,0.694285,2.21359,2.46154,2.05031,1.11537,1.66496
20500171,11.2031,11.4358,10.6987,10.9302,9.02299,10.7056,10.3436,10.1538,10.2887,9.78673,10.9812,11.0687,11.4949,11.9152,11.3531,11.5991,9.41346,9.97646,9.18207,8.33153,8.26002,9.20013,9.74689,9.57574,8.73156
20500172,2.12403,3.32283,1.79254,1.22881,2.07604,1.63894,1.10767,1.356,1.65246,1.63552,1.3872,1.5604,1.37636,1.13471,2.15359,2.22526,1.93226,2.04974,1.78007,2.19658,1.57345,1.93107,1.50032,1.90671,1.96219
20500173,11.2084,11.1054,10.2385,10.1314,8.48925,10.5769,9.7609,9.88535,9.70848,10.222,11.124,10.5317,11.3909,10.4042,10.4983,11.0704,8.55161,9.34203,8.7687,7.88308,7.9103,8.39734,9.18766,8.93477,8.17517
20500174,6.81811,6.52044,5.34863,5.1528,4.39565,6.37942,5.82337,4.81008,4.36903,5.50849,6.07334,5.1541,6.97534,6.12413,6.1944,6.92631,4.57391,5.66511,4.65793,3.02516,4.01297,4.39798,5.99417,3.67384,3.85944
20500175,0.0366464,0.342722,0.386289,0.454692,0.350788,0.582435,0.452724,0.215683,0.273223,0.219178,1.10737,0.427962,0.450935,0.952756,0.724132,1.42079,0.284124,0.671707,0.215279,0.267661,0.247477,0.293954,0.444039,0.458568,0.598709
20500176,0.435057,3.61297,0.749092,1.7127,4.27413,1.1941,1.09167,2.20152,1.22387,0.697791,2.58849,0.704098,2.4842,2.027,1.68707,2.82507,2.09563,1.96144,3.76062,0.662505,3.71164,4.02434,0.803649,0.496972,3.1882
20500177,2.29217,1.59247,1.73693,1.40417,1.37952,1.41191,1.45268,1.39116,1.19174,2.09697,1.53939,1.55461,1.09822,1.58519,1.80075,1.00453,1.62614,1.25083,1.41274,1.64031,1.21686,1.44005,2.12515,2.48499,1.16401
20500178,0.514529,0.791709,0.604126,1.03129,0.570098,0.910557,0.638268,0.653066,0.544768,0.699998,1.09402,0.929021,0.591262,0.815935,0.65169,0.825031,0.955247,0.768486,0.502969,0.914468,0.518589,0.679046,0.936539,1.00451,0.173794
20500179,5.78607,6.38286,5.88623,5.28891,5.94118,5.9262,6.39254,5.72522,5.9111,5.28198,6.71657,7.26723,7.09058,7.65243,7.14088,6.43075,6.03094,7.27939,6.78823,5.14379,5.08255,5.79929,4.07231,4.59484,5.91745
20500180,2.0797,1.61072,1.587,2.54454,2.78056,1.53828,1.37204,1.27914,0.861942,1.2711,1.64516,1.77536,1.01564,1.40261,1.27935,1.44168,1.65417,3.62239,2.18806,1.83508,2.44005,2.33298,1.0606,1.22354,2.35698
20500181,8.9415,9.81682,9.19236,9.58309,9.66528,10.4786,10.1118,10.3034,9.01822,8.70564,9.88701,9.38756,9.78976,9.2289,9.93665,9.95907,7.80724,8.82472,8.86864,6.84592,8.55189,9.12086,7.9502,7.37058,8.49406
20500182,1.24309,2.17258,1.66187,1.8231,1.60426,3.36609,2.37974,2.73805,0.973042,1.60426,1.39083,1.58629,1.73105,1.04862,1.32579,2.54767,0.173379,2.02439,1.4845,1.36434,2.53872,2.89685,1.08876,0.741971,0.954032
20500183,9.20868,10.4534,9.98796,10.1117,9.10156,10.4117,10.6424,9.65574,9.97154,9.06318,9.62744,9.54345,9.61409,9.5488,10.2495,10.3151,7.9194,9.17886,8.52689,6.86918,7.83888,8.36483,9.53991,11.4328,8.11769
20500184,0.684199,0.82894,0.608568,0.771361,1.36987,0.724093,0.922345,1.26445,0.985971,0.488841,1.02775,0.774403,0.802271,0.762377,0.872652,0.638007,0.692723,0.764462,0.669136,0.720899,0.778624,0.904908,0.588844,0.787235,0.456476
20500185,1.03244,1.08777,0.933593,1.08537,0.995652,0.68047,1.41108,0.954468,1.19182,0.654774,1.74213,1.08763,1.26774,1.01438,1.59284,1.01475,0.939534,0.664595,0.752043,0.901023,1.24022,1.16765,1.08777,0.630897,1.25898
20500186,0.95803,1.16731,1.07991,0.764569,2.2531,1.36837,1.18906,2.39787,1.14053,1.98397,3.9036,2.44134,2.57451,3.47495,4.14015,1.01368,2.93069,3.26014,4.29128,1.04263,2.92472,3.71484,0.446877,1.13377,2.64189
20500187,1.60565,3.58768,2.05753,1.34071,3.39137,3.63675,3.76495,3.0283,0.387356,0.421983,3.31071,0.781189,1.31311,2.25507,1.03987,1.04434,0.757974,1.34583,0.987815,0.460252,1.42807,2.91813,2.40587,2.95538,1.50275
20500188,2.82509,4.19844,3.87098,3.73655,6.3416,3.77039,4.85053,5.00826,4.05778,3.35734,5.35579,5.33536,4.29278,3.84414,5.40515,3.3744,5.48246,6.11528,6.29996,5.22696,5.30144,6.0878,1.79927,2.37147,5.6543
20500189,3.0451,3.41205,4.28973,3.73024,5.67248,4.13502,4.58222,4.02257,3.10773,2.6315,3.99222,1.9577,4.16039,3.57836,3.47138,4.67804,3.85083,4.75237,5.36433,1.30973,5.3525,5.90589,0.455185,0.351552,5.54473
20500190,1.70355,1.69519,1.49562,1.38091,2.50931,2.1607,1.91245,2.19785,0.993872,0.821538,0.985701,1.14827,2.08774,1.64683,1.80746,1.19206,1.06075,2.20425,0.742007,0.902949,1.26822,1.78495,0.948912,1.63428,2.10033
20500191,11.4804,11.4891,12.065,11.7663,11.9217,11.6509,11.687,11.5419,11.3779,10.9488,11.6239,11.8316,11.7768,10.9802,12.3388,12.2819,10.9075,11.6876,11.9858,10.8632,11.6617,11.8076,9.51812,11.1323,11.4546
20500192,1.66323,1.32849,1.17214,1.12713,3.77622,0.902761,0.659071,0.673802,1.55976,1.29299,1.04323,1.88413,0.589322,1.42119,0.376179,4.80294,1.85274,2.47319,2.11446,1.42078,3.90666,3.95948,2.41627,1.24805,3.08787
20500193,0.684199,0.810476,0.240407,0.510991,0.581627,0.470082,0.648471,0.570386,0.648471,0.648951,0.515251,0.41066,0.601636,0.546509,0.600455,0.659645,0.345108,0.503076,0.596365,0.66913,0.596686,0.441407,0.358415,1.34074,0.883051
20500194,10.6514,11.0076,9.8791,9.43951,8.53866,9.44445,9.26262,9.23808,8.94566,8.93297,10.0861,9.64991,10.7259,10.396,10.4296,10.542,8.51974,8.9197,8.35307,7.54001,7.87479,8.25363,8.93414,8.79555,8.16107
20500195,0.221391,0.215683,-0.0889053,0.540731,0.139364,0.313956,0.109058,-0.0329594,0.528893,0.899386,0.376322,0.318206,-0.109912,0.238512,0.65645,0.389292,0.214946,0.206594,0.129853,0.462219,0.230728,0.310853,0.33384,0.132259,0.120408
20500196,10.7876,10.7286,11.2116,10.9953,11.1722,10.9743,10.8772,10.8426,10.3686,9.88532,10.7365,10.752,10.6082,9.81041,11.4258,11.1389,9.91843,10.65,11.0955,9.90109,11.0226,11.173,8.83194,10.3076,10.8702
20500197,1.06496,1.5911,1.28203,1.35741,1.70168,0.960498,1.228,1.85061,0.847387,0.878588,2.16149,0.905221,1.69736,0.887973,0.718568,1.00642,0.811789,0.918448,0.741052,0.679347,0.694227,0.804449,1.15693,0.966228,0.604646
20500385,3.81586,5.12412,4.25169,3.6342,3.84845,4.66565,4.02366,5.23782,2.19311,3.22682,4.38893,3.00343,1.59008,1.38536,4.94064,4.81645,2.48489,3.20439,3.04781,1.06593,4.05259,4.14735,1.26558,1.51733,3.78058
20500386,1.00157,0.704493,0.767597,0.862028,1.44524,0.347996,0.94733,0.725768,0.442199,1.18238,0.693526,0.337353,1.58124,0.752068,0.907444,0.309669,0.809794,0.525743,1.33005,0.824512,0.967862,0.880806,1.11458,0.921004,0.511593
20500393,1.32816,5.61781,0.942715,1.22198,0.741366,6.26799,1.74825,4.69992,1.65944,1.45463,2.76277,4.10565,1.54787,1.00943,0.884319,1.35541,1.35573,0.936339,0.98964,1.26955,0.938933,0.987815,1.42316,1.05539,1.24935
20500394,4.73013,5.1873,4.81825,4.83119,4.82396,5.15563,4.68759,5.03532,5.54619,5.03752,5.11705,4.70177,4.90887,5.22311,3.27271,4.72337,5.68873,5.44443,5.8306,4.74561,5.60661,5.63967,3.55214,3.49344,5.57979
20500395,7.08077,7.13534,6.62658,7.47808,6.7655,7.55054,7.02165,6.81413,6.6211,6.16664,7.43143,7.90171,8.05911,7.50818,7.05043,8.67817,6.52458,7.5617,7.77616,6.05089,7.0631,7.0278,5.84587,6.72037,6.87692
20500396,1.96662,3.46767,2.04375,1.85238,3.09533,3.76737,3.83873,4.63245,2.83597,3.34151,0.751877,2.87084,3.49544,1.17855,0.941949,1.31638,4.03224,3.49991,3.4641,3.67502,3.12876,3.92095,0.940959,3.98884,4.17911
20500399,5.07618,1.63152,4.7887,4.28063,3.4116,5.11506,7.20065,8.71295,2.10822,4.69181,1.38505,3.90204,3.91326,1.14175,1.55999,3.23276,0.953992,2.07809,2.02922,1.3705,2.97924,3.08446,1.58942,6.51819,1.96066
20500400,6.24963,4.37994,5.58913,4.98211,4.49326,6.10371,8.3756,10.1711,1.77221,5.53084,3.40786,5.30164,4.29851,0.665782,1.86515,2.43999,1.81461,1.44272,2.29341,0.602573,3.43683,3.25342,0.455291,6.8114,2.50557
20500416,1.30399,1.26025,2.16177,1.41503,1.81265,1.24746,1.77035,1.38096,1.49873,1.6753,1.15498,2.17154,1.27911,2.01234,1.75413,1.91935,2.49141,2.86456,1.93534,2.1696,3.2125,1.6917,1.44064,2.59597,2.05946
20500417,0.641652,0.270108,0.232771,0.383138,0.691214,0.494103,0.71112,0.322436,0.337555,0.866925,0.478648,0.166587,0.489016,0.745465,1.12412,1.1638,0.108756,0.548868,0.584646,0.255615,0.312702,0.330769,0.408588,0.277685,0.0616757
20500418,5.21566,3.6612,1.73493,1.35692,6.92527,3.16582,1.53175,2.05893,3.75238,2.68575,4.54298,1.76059,2.98597,5.27896,1.56637,2.57955,4.27343,5.70887,6.41906,4.99467,6.2937,6.94366,1.61255,1.56228,6.40407
20500419,1.57491,0.630209,0.76323,0.157416,4.08646,1.15778,0.290754,1.06368,1.08391,0.971964,1.8037,0.426848,0.968987,1.0124,0.486251,1.22102,1.94364,3.07843,4.17328,1.23817,3.95961,4.32223,0.620919,0.90686,4.00775
20500420,0.325998,1.28956,1.05851,0.820737,0.61252,1.38537,1.44535,1.02567,0.973041,0.477885,1.01354,0.680077,0.722639,0.850967,1.1541,0.662407,0.554293,1.03377,0.905579,0.47984,0.789453,0.647095,0.976932,0.60356,0.286108
20500421,1.63357,5.33958,3.90124,2.8298,2.32106,3.25889,5.31576,6.0773,3.49432,5.12964,4.92712,6.33235,3.70099,1.8246,1.93888,0.767053,1.44104,2.69764,2.28439,1.36716,1.91939,1.91851,1.55147,1.36076,2.09419
20500422,8.29251,8.52929,8.4748,8.97637,9.05975,9.11669,9.74525,8.65445,8.01007,6.72453,8.69529,8.48511,8.30358,7.35724,10.0216,8.73455,6.99744,8.07708,8.1621,6.82266,8.16083,8.5853,6.2993,6.63458,8.31459
20500423,4.76545,4.32052,5.3315,5.41717,4.17076,5.35565,5.97432,4.5206,5.83544,0.988222,5.65238,5.44254,5.03277,4.38161,7.2244,6.03078,3.95413,4.06361,3.99672,2.36613,4.16282,4.50927,3.92218,4.14846,4.04955
20500424,6.96329,7.97712,7.40753,7.47404,7.52012,7.58939,7.94798,7.53898,6.86389,6.05836,7.90142,7.7171,7.17296,6.9204,9.43014,7.59206,6.19969,7.11038,7.32223,6.06872,7.15311,7.58934,5.61374,5.67321,7.31338
20500425,0.715693,0.776329,0.367184,1.05058,0.297377,0.777885,1.41231,0.628706,0.754352,0.588514,0.606239,0.702904,0.77851,0.516659,0.74636,1.20952,0.786625,0.418348,1.37345,0.769997,0.241518,0.694306,1.40577,1.57458,0.446144
20500432,5.52015,6.73191,5.93663,5.25634,10.234,8.24386,5.30172,5.52307,7.15971,4.48057,8.21673,5.75775,6.81981,7.97691,5.86101,8.68524,9.07602,9.42186,10.1007,8.93159,9.81388,10.1935,2.09599,1.11245,9.74998
20500433,4.35802,4.98017,4.37038,3.90967,7.85935,6.16531,3.5293,3.78586,5.66464,3.75627,6.22388,4.52656,4.54643,6.89751,3.39665,6.8597,7.23483,8.32539,8.95234,8.17643,7.814,8.00918,3.22356,3.07527,7.35784
20500434,0.767038,0.511876,0.450342,1.13956,0.601205,0.645767,0.706329,0.578066,1.48134,0.821538,0.579453,0.775295,0.507448,0.655382,0.634853,0.787373,0.586566,0.60553,0.763578,1.1636,0.535027,0.169423,0.68761,0.825611,0.185762
20500435,1.04776,1.32957,1.20227,1.2773,6.49263,2.21863,0.785474,1.70776,2.87812,0.613135,5.19821,1.9658,0.845148,2.0886,1.03864,1.42777,4.32187,4.58734,6.28856,4.34293,6.12687,5.87486,0.895403,0.99526,5.29996
20500436,0.688903,1.13126,1.0408,0.922389,3.51887,2.09931,1.587,0.432418,0.976446,0.366663,1.08416,0.404516,1.59008,0.653861,0.372399,0.909019,0.974618,2.11064,2.69506,0.480378,3.00254,3.48294,0.851276,0.589171,2.27147
20500437,1.82669,1.33924,1.03362,1.01268,2.73705,1.27884,1.0307,0.546527,0.829554,0.6157,0.94508,1.20501,0.938044,1.33021,0.991145,0.721448,1.03512,1.06743,1.06564,0.979666,1.55125,1.25919,0.600707,1.50989,0.639751
20500438,2.2426,3.87028,2.15346,2.57187,1.80143,3.30089,4.63104,4.06639,4.06554,3.42,3.59289,5.12361,4.60713,2.3992,3.11695,3.59579,1.61602,3.30059,2.79797,1.69271,1.81805,1.54921,1.61255,3.10891,1.616
20500439,0.499394,0.624017,1.14812,0.641875,0.740714,0.773183,0.857716,0.900069,0.857246,0.79084,0.709266,0.878956,0.648662,0.821157,1.00726,0.252352,0.709913,0.583974,0.767091,1.12788,0.755379,0.491928,0.42143,0.811709,0.753173
20500440,3.01632,6.59369,4.52974,4.76184,1.73,3.18556,5.89306,6.38131,5.44977,4.85254,6.02517,5.67404,4.98236,5.28435,2.59538,6.22243,2.11371,2.89023,2.18209,1.72676,1.96814,1.6986,2.28722,2.32691,1.64511
20500441,1.7981,4.1409,1.64618,2.33259,0.676454,1.4427,1.53987,4.01524,2.99974,1.42572,2.30013,1.72824,1.43681,1.31104,1.20685,1.11233,1.3265,0.93063,0.901626,1.42375,0.586869,0.669103,1.20055,1.56357,0.670272
20500442,5.67723,6.93811,7.7951,7.70555,6.43178,5.68588,8.31587,7.38902,6.4103,4.87669,7.13286,8.02978,6.07749,4.78421,8.02842,5.85396,4.26985,5.67456,5.76216,4.35973,5.4436,6.47718,6.15549,5.06857,6.02593
20500443,0.693147,2.49829,4.42289,3.93806,2.47008,1.97194,4.41691,3.31082,0.869731,0.407088,1.55044,2.07196,0.828193,0.356775,1.8735,0.641963,0.540189,1.47756,1.05763,0.3166,0.755389,1.19795,1.96434,0.517295,1.34124
20500444,10.4339,11.4116,10.7208,11.1556,10.1535,11.1324,10.392,10.3121,10.5628,9.62201,10.1278,10.1996,10.6312,10.9485,11.5293,11.1844,9.93596,10.9967,10.3226,9.42505,10.3141,10.3912,8.20168,9.74716,10.1502
20500445,6.48271,6.83253,5.94807,7.34183,4.80271,7.32928,6.97745,5.88991,5.97879,5.39486,6.85151,6.50559,7.31541,7.2673,6.3948,8.49907,4.36243,5.05492,5.09174,2.97625,4.41584,4.36367,6.90337,7.81362,4.20514
20500446,10.0323,10.6598,10.1808,10.4934,9.16813,10.5803,9.74871,9.42095,9.472,8.63378,9.68287,9.85582,10.2687,10.0189,11.0566,10.6708,9.56263,10.358,9.42854,8.64511,8.97266,9.08771,9.26547,9.76186,9.22167
20500447,0.976868,0.629357,0.821538,1.09953,0.728299,0.949462,1.37953,1.87749,1.32016,1.04651,0.714935,0.853861,1.10423,1.00943,1.09399,0.875324,0.871032,0.542501,0.474778,0.885668,0.636571,0.732006,2.74695,1.54156,0.875049
20500448,4.5991,6.39975,5.43654,5.65469,4.88253,5.81614,5.31237,4.51172,5.2377,3.20849,5.04302,4.84792,5.24558,5.90506,6.11937,5.66222,4.24808,5.54046,5.64438,3.44357,5.60564,5.49585,2.7012,3.87384,4.78167
20500449,4.93756,5.90613,4.73153,5.44946,4.84811,4.6062,3.8176,4.22827,5.06904,3.85408,5.31787,4.06798,4.91797,5.5209,4.33677,5.60719,4.05707,5.3553,5.68838,4.64106,5.48431,5.23811,1.75975,2.04026,4.84219
20500450,9.77586,8.2221,8.94607,7.30253,4.09763,6.50448,4.73054,4.52531,5.51513,9.19692,5.09457,4.66229,7.2045,6.82815,1.23065,7.61161,6.07404,5.03617,0.957124,0.96584,1.82704,3.85162,5.87553,0.625126,2.50763
20500451,1.09972,1.36949,1.09146,1.4559,1.26057,0.822011,1.77402,1.66758,1.50653,1.69357,1.26965,1.27479,1.07918,0.554145,1.19633,0.821566,0.811596,1.08018,1.02184,0.88936,1.00821,0.901535,1.07065,1.18298,0.987364
20500452,6.58566,4.6661,5.92722,4.3852,1.35841,4.3641,1.2222,1.79423,0.739813,4.04786,1.50131,0.71476,1.87804,1.56534,1.14222,3.00711,0.889878,1.10705,0.890711,0.780876,0.704659,1.0689,2.08484,1.19103,0.622436
20500453,4.64361,2.05143,3.66016,2.76419,0.92171,1.4405,1.21396,0.998242,0.857246,3.68273,0.918714,0.807143,1.70383,1.71426,1.25846,1.21131,0.874786,0.999255,1.08994,1.15277,1.24765,1.24615,1.05666,1.23058,1.17622
20500454,2.99035,3.03552,2.42329,1.19819,3.35276,3.22228,2.90473,3.05863,1.19249,3.76355,1.89928,2.36782,3.00221,3.46619,1.86863,2.96667,3.2955,3.73911,3.88403,3.82178,4.68765,3.59539,3.96252,2.63553,3.69874
20500455,1.91888,0.807122,7.05596,3.95821,5.03307,5.20811,7.20861,3.42291,3.92084,4.75604,4.30033,6.24328,4.51468,1.48863,1.51408,4.5841,3.84558,4.23338,5.855,3.98696,5.57699,5.17926,5.4141,1.00271,4.45281
20500456,0.748127,1.25215,1.03407,1.03291,1.30377,0.884327,1.34986,1.09403,1.05623,1.16948,1.45156,0.578498,1.06914,1.08256,1.55417,1.01336,1.01523,1.41295,1.31342,1.37488,0.897938,0.849436,1.47081,1.03808,1.01069
20500457,1.43848,0.685663,1.00114,0.447639,0.660037,0.602799,3.33034,4.60564,0.83579,1.50312,0.83637,0.777971,0.808319,0.82729,0.85935,0.634065,0.39546,1.31466,0.525859,1.05589,0.309804,0.652605,0.776921,1.62865,0.378562
20500458,6.24963,4.37994,5.58913,4.98211,4.49326,6.10371,8.3756,10.1711,1.77221,5.53084,3.40786,5.30164,4.29851,0.665782,1.86515,2.43999,1.81461,1.44272,2.29341,0.602573,3.43683,3.25342,0.455291,6.8114,2.50557
20500459,1.19566,1.24755,0.779933,1.19967,4.86555,0.891698,1.41485,1.57628,1.58827,1.01015,1.80972,1.33257,0.892462,1.73693,0.951334,0.811659,1.36329,2.59532,3.23842,1.31952,2.57714,3.91565,1.13823,1.46561,3.76039
20500460,1.71987,1.59971,3.9285,5.29312,4.81413,2.76002,5.30363,3.44332,2.3248,4.51967,5.40322,5.65582,1.1646,1.48304,4.31542,1.71754,2.23656,3.40311,3.90801,3.47837,4.23609,3.92169,2.20312,0.697582,3.70721
20500461,4.42219,4.29777,5.92262,6.69371,4.94941,4.25337,5.26929,4.10723,5.92027,6.9377,6.03624,6.95959,4.68695,5.31899,5.84094,4.87876,5.20361,6.03944,6.06723,5.23674,5.33756,5.79545,1.49358,1.83744,5.28303
20500462,1.06706,0.270108,0.950744,0.603936,0.502854,0.925527,1.40955,2.07799,0.680992,0.932612,0.679034,1.00743,0.855021,0.885771,1.00721,0.988455,1.00367,0.685985,1.28643,1.00736,0.569311,0.379982,0.335017,0.670391,0.728878
20500463,0.527801,0.6207,0.587809,0.967646,1.13052,1.17964,0.941983,0.975966,1.09732,0.821538,0.585039,1.45016,1.11553,0.83637,1.00712,1.17401,0.830498,1.06701,0.716065,0.893737,1.59581,0.696667,0.299287,0.634875,0.950297
20500464,2.20511,3.14018,2.34361,2.41135,2.19828,3.43229,2.97421,3.05841,1.66175,1.74949,3.04386,3.03582,1.71717,1.86915,1.15702,1.68951,1.73964,1.90986,1.53183,2.13399,1.75951,2.09228,3.08715,3.28973,0.924614
20500465,7.44419,8.1757,8.69005,8.35727,5.26421,8.83903,7.77153,8.51295,8.87433,10.0845,7.50189,9.53101,9.34646,6.47639,7.0625,7.08256,5.69227,7.22697,6.87069,5.91921,5.76942,6.60195,6.49139,8.95098,6.00655
20500466,0.61947,0.856672,0.698884,0.671652,0.717478,1.25247,1.43043,0.772363,0.721497,0.953136,0.792528,1.22679,0.783386,0.765187,0.484419,0.938518,0.964269,0.723711,0.461537,0.64518,0.690293,0.987815,0.713989,0.795336,0.796843
20500467,2.92135,2.44709,1.32389,2.4668,3.17926,3.58554,2.19216,3.20442,2.36761,2.52703,2.31256,1.54158,1.68042,2.56499,1.51635,2.57955,4.05182,3.67266,4.01025,3.93323,4.10652,4.149,1.48114,1.06938,4.50997
20500468,2.74686,1.25099,1.68502,0.964323,3.2177,2.36578,2.96187,2.85347,1.83395,0.821538,1.54186,0.978294,1.65284,1.19869,0.772442,0.617238,1.35168,1.60418,2.83949,0.937085,4.20818,3.68127,1.45333,1.43187,2.16569
20500469,6.90456,4.62002,6.38131,5.03008,6.62623,5.56001,6.72794,5.77527,5.31137,5.50483,6.10943,6.03007,6.52384,5.37426,5.14363,5.19216,5.158,6.30261,7.47651,6.57941,7.81295,6.75044,1.61255,4.28718,6.30994
20500470,4.80641,5.54769,4.20363,4.59756,3.57241,4.95367,4.60599,4.99307,3.32121,2.86256,4.30828,3.00594,2.27441,3.01801,5.12646,4.96411,3.24511,3.54652,3.57888,2.9178,4.30071,3.67045,4.47425,5.49664,4.11378
20500471,0.92639,0.736765,0.926807,1.80291,0.784691,2.62493,4.32637,5.5258,1.23882,1.36234,1.18952,1.83801,1.22573,1.07541,1.74272,1.53735,0.502326,1.15514,1.16354,0.820656,0.305147,0.351134,1.36658,1.18217,0.916097
20500472,7.96541,5.46338,7.81275,7.22038,5.17579,7.41049,9.63758,10.4429,6.96871,9.02187,6.13616,8.04221,7.91346,5.66995,6.54791,6.50584,4.95087,5.79876,6.51717,5.14402,4.71331,5.02032,2.95398,8.57828,4.90417
20500473,0.552676,0.911847,0.996857,0.836784,0.421118,0.700111,0.834848,0.912128,0.346609,0.370269,0.928667,1.07422,0.748806,0.372434,0.510988,1.6212,0.609502,0.695455,0.435009,0.740781,0.245593,0.612999,0.595681,0.218732,0.538481
20500474,0.28832,0.457101,0.628175,0.470065,0.123195,0.440376,0.188888,0.367578,0.458343,1.07775,0.342493,0.645739,0.364725,0.517477,0.42939,0.661698,0.247505,0.443309,0.404948,0.274279,0.279717,0.187023,0.402233,1.09231,0.383418
20500475,1.43848,0.762765,1.14822,1.14232,1.09773,2.20968,1.14732,2.07813,1.48412,3.67001,1.68765,1.91677,0.606844,1.1539,1.18811,1.28087,1.00814,1.67951,1.3258,1.02032,1.32661,0.304305,3.10743,2.63083,0.908063
20500476,0.973614,1.12674,0.901788,0.469434,0.973596,0.708413,1.03172,1.0525,0.531347,1.60195,0.850369,1.73036,0.653736,1.08638,0.999924,0.913629,0.995706,1.0533,1.13939,2.32492,1.10492,1.28646,1.58622,1.03913,0.999872
